gene	Gene.ontology.IDs
ENSGACT00000012755.1	GO:0005634;GO:0005829;GO:0005886;GO:0007015;GO:0007596;GO:0016477;GO:0016607;GO:0030027;GO:0030032;GO:0030335;GO:0030838;GO:0031252;GO:0031529;GO:0031941;GO:0044351;GO:0044354;GO:0044877;GO:0046415;GO:0051496;GO:0051638;GO:0051639;GO:0070062;GO:1900026;GO:1902745;GO:2000813
ENSGACT00000003287.1	GO:0005634;GO:0005829;GO:0005886;GO:0007015;GO:0007596;GO:0016477;GO:0016607;GO:0030027;GO:0030032;GO:0030335;GO:0030838;GO:0031252;GO:0031529;GO:0031941;GO:0044351;GO:0044354;GO:0044877;GO:0046415;GO:0051496;GO:0051638;GO:0051639;GO:0070062;GO:1900026;GO:1902745;GO:2000813
ENSGACT00000002646.1	GO:0000981;GO:0003677;GO:0005654;GO:0006357;GO:0007010;GO:0007275;GO:0008270;GO:0022604
ENSGACT00000016820.1	GO:0000981;GO:0003677;GO:0005654;GO:0006357;GO:0007010;GO:0007275;GO:0008270;GO:0022604
ENSGACT00000004044.1	GO:0005634;GO:0006479;GO:0007519;GO:0008628;GO:0010880;GO:0016279;GO:0031072;GO:0032991;GO:0071549
ENSGACT00000003254.1	GO:0070062
ENSGACT00000022135.1	GO:0006816;GO:0008270;GO:0016020;GO:0031252;GO:0048471;GO:1990830
ENSGACT00000004964.1	
ENSGACT00000016915.1	GO:0000122;GO:0003677;GO:0003700;GO:0005634;GO:0042803;GO:0043565;GO:0045892;GO:0046872;GO:0046982
ENSGACT00000026382.1	GO:0003700;GO:0005634;GO:0006281;GO:0007049;GO:0043565
ENSGACT00000020539.1	GO:0005313;GO:0005326;GO:0006814;GO:0007268;GO:0007601;GO:0015293;GO:0016021;GO:0030054;GO:0030285;GO:0030672;GO:0035249;GO:0043005;GO:0050803;GO:0060076;GO:0098700
ENSGACT00000007819.1	GO:0005313;GO:0005326;GO:0006814;GO:0007268;GO:0007601;GO:0015293;GO:0016021;GO:0030054;GO:0030285;GO:0030672;GO:0035249;GO:0043005;GO:0050803;GO:0060076;GO:0098700
ENSGACT00000001271.1	GO:0001594;GO:0005886;GO:0016021
ENSGACT00000008463.1	GO:0005198;GO:0005634;GO:0005737;GO:0005882;GO:0005916;GO:0008092;GO:0014704;GO:0030018;GO:0031594;GO:0042383;GO:0042802;GO:0045109;GO:0097512
ENSGACT00000025049.1	GO:0003677;GO:0005634;GO:0006355;GO:0046983
ENSGACT00000020623.1	
ENSGACT00000007094.1	GO:0016021
ENSGACT00000003512.1	GO:0000790;GO:0005634;GO:0005737;GO:0006302;GO:0007064;GO:0051301;GO:0071922
ENSGACT00000021167.1	GO:0006851;GO:0031305;GO:0036444;GO:0051560;GO:1990246
ENSGACT00000003076.1	GO:0005637
ENSGACT00000022534.1	GO:0004177;GO:0005737;GO:0008235;GO:0030145
ENSGACT00000022528.1	GO:0004177;GO:0005737;GO:0008235;GO:0030145
ENSGACT00000022523.1	GO:0004177;GO:0005737;GO:0008235;GO:0030145
ENSGACT00000011098.1	GO:0000977;GO:0001228;GO:0005634;GO:0005737;GO:0007275
ENSGACT00000019269.1	GO:0000287;GO:0002189;GO:0004749;GO:0005524;GO:0005737;GO:0006015;GO:0006164;GO:0009116;GO:0009156;GO:0009165;GO:0016301;GO:0042803
ENSGACT00000017126.1	GO:0005743;GO:0006839;GO:0008272;GO:0015116;GO:0015117;GO:0015131;GO:0015140;GO:0015141;GO:0015297;GO:0015709;GO:0015729;GO:0016021;GO:0035435;GO:0071422;GO:0071423
ENSGACT00000017135.1	GO:0005743;GO:0006839;GO:0008272;GO:0015116;GO:0015117;GO:0015131;GO:0015140;GO:0015141;GO:0015297;GO:0015709;GO:0015729;GO:0016021;GO:0035435;GO:0071422;GO:0071423
ENSGACT00000010904.1	GO:0016021
ENSGACT00000019629.1	GO:0005634;GO:0048471
ENSGACT00000008127.1	GO:0000281;GO:0000815;GO:0005635;GO:0005829;GO:0007034;GO:0010458;GO:0015031;GO:0030496;GO:0031468;GO:0031902;GO:0090148
ENSGACT00000008125.1	GO:0000281;GO:0000815;GO:0005635;GO:0005829;GO:0007034;GO:0010458;GO:0015031;GO:0030496;GO:0031468;GO:0031902;GO:0090148
ENSGACT00000014372.1	GO:0005730;GO:0042254
ENSGACT00000003467.1	GO:0005829;GO:0016787
ENSGACT00000012654.1	GO:0000398;GO:0005634;GO:0005690;GO:0005730;GO:0030622;GO:0042254;GO:0046540;GO:0071005
ENSGACT00000021917.1	GO:0005347;GO:0005509;GO:0005743;GO:0016021
ENSGACT00000024449.1	GO:0005347;GO:0005509;GO:0005743;GO:0016021
ENSGACT00000024446.1	GO:0005347;GO:0005509;GO:0005743;GO:0016021
ENSGACT00000025155.1	GO:0005347;GO:0005509;GO:0005739;GO:0005743;GO:0006839;GO:0010941;GO:0015867;GO:0016021;GO:0034599;GO:0071277
ENSGACT00000025156.1	GO:0005347;GO:0005509;GO:0005739;GO:0005743;GO:0006839;GO:0010941;GO:0015867;GO:0016021;GO:0034599;GO:0071277
ENSGACT00000003959.1	GO:0005385;GO:0005886;GO:0006882;GO:0009749;GO:0010043;GO:0016021;GO:0030073;GO:0030658;GO:0061088;GO:0071577
ENSGACT00000003946.1	GO:0005385;GO:0005886;GO:0006882;GO:0009749;GO:0010043;GO:0016021;GO:0030073;GO:0030658;GO:0061088;GO:0071577
ENSGACT00000003952.1	GO:0005385;GO:0005886;GO:0006882;GO:0009749;GO:0010043;GO:0016021;GO:0030073;GO:0030658;GO:0061088;GO:0071577
ENSGACT00000023120.1	GO:0000827;GO:0000829;GO:0000832;GO:0005524;GO:0005829;GO:0006020;GO:0033857;GO:0052723;GO:0052724;GO:0102092
ENSGACT00000000472.1	GO:0006629
ENSGACT00000004960.1	
ENSGACT00000022138.1	GO:0000139;GO:0016021;GO:0016051;GO:0047756
ENSGACT00000003629.1	GO:0007605;GO:0019902;GO:0032420;GO:0120045
ENSGACT00000018975.1	GO:0005737;GO:0005886
ENSGACT00000018862.1	GO:0005737;GO:0005886
ENSGACT00000024150.2	GO:0000922;GO:0005737;GO:0005813
ENSGACT00000025627.1	GO:0005634;GO:0005829;GO:0005925;GO:0007155;GO:0046872
ENSGACT00000020615.1	GO:0003723;GO:0005634;GO:0005737;GO:0005847;GO:0005849;GO:0051290;GO:0098789;GO:0110104;GO:1990120
ENSGACT00000003644.1	GO:0004620;GO:0005739;GO:0009395;GO:0016021;GO:0030336;GO:0032281;GO:0046464;GO:0046889;GO:0047372;GO:0060292;GO:0098978;GO:0098982;GO:0099055;GO:0120163;GO:2000124
ENSGACT00000015440.1	GO:0008270;GO:0061630
ENSGACT00000005424.1	GO:0000122;GO:0001047;GO:0003714;GO:0005671;GO:0006338;GO:0006366;GO:0017025;GO:0017054;GO:0045898;GO:0045944;GO:0046982
ENSGACT00000008358.1	GO:0000398;GO:0003723;GO:0005524;GO:0034459
ENSGACT00000024063.1	GO:0001772;GO:0005094;GO:0005096;GO:0005504;GO:0005615;GO:0005634;GO:0005829;GO:0007266;GO:0008360;GO:0016020;GO:0017048;GO:0019901;GO:0030336;GO:0032880;GO:0045202;GO:0048365;GO:0051879;GO:0071260;GO:0071407;GO:0071461;GO:0071526
ENSGACT00000012024.1	GO:0008175;GO:0018423;GO:0030488;GO:0031591
ENSGACT00000022595.1	GO:0000027;GO:0003735;GO:0005762;GO:0006412;GO:0015934;GO:0019843;GO:0070180
ENSGACT00000018994.1	GO:0005764;GO:0005768;GO:0006897;GO:0008270;GO:0016021;GO:0016567;GO:0016740;GO:0030659;GO:0031901
ENSGACT00000024597.1	GO:0000139;GO:0001540;GO:0005524;GO:0005615;GO:0005794;GO:0005886;GO:0010008;GO:0030660;GO:0031301;GO:0042985
ENSGACT00000010614.1	GO:0005576;GO:0005581
ENSGACT00000008286.1	GO:0004335;GO:0005524;GO:0005534;GO:0005737;GO:0005829;GO:0033499;GO:0033858
ENSGACT00000026368.1	GO:0000781;GO:0003723;GO:0005697;GO:0005829;GO:0006281;GO:0007004;GO:0015030;GO:0030576;GO:0031625;GO:0032203;GO:0034337;GO:0035861;GO:0042393;GO:0042802;GO:0044877;GO:0045739;GO:0051087;GO:0051973;GO:0070034;GO:0090666;GO:0090671;GO:1904851;GO:1904867;GO:1905168;GO:2000781;GO:2001034
ENSGACT00000026367.1	GO:0000781;GO:0003723;GO:0005697;GO:0005829;GO:0006281;GO:0007004;GO:0015030;GO:0030576;GO:0031625;GO:0032203;GO:0034337;GO:0035861;GO:0042393;GO:0042802;GO:0044877;GO:0045739;GO:0051087;GO:0051973;GO:0070034;GO:0090666;GO:0090671;GO:1904851;GO:1904867;GO:1905168;GO:2000781;GO:2001034
ENSGACT00000006944.1	GO:0006493;GO:0008375;GO:0016021;GO:0016266;GO:0030145;GO:0030173;GO:0047223
ENSGACT00000023777.1	GO:0003779;GO:0004725;GO:0005634;GO:0005737;GO:0005856;GO:0008064;GO:0008138;GO:0010591;GO:0050770
ENSGACT00000011743.1	GO:0000813;GO:0005794;GO:0005829;GO:0005886;GO:0015031;GO:0043130;GO:0043162
ENSGACT00000015175.1	GO:0005815;GO:0005874;GO:0005881;GO:0008017;GO:0008022;GO:0019901;GO:0030496;GO:0031110;GO:0035371;GO:0035372;GO:0042802;GO:0045737;GO:0045893;GO:0051010;GO:0051225;GO:0051233;GO:0051301;GO:1903033;GO:1904825
ENSGACT00000015180.1	GO:0005815;GO:0005874;GO:0005881;GO:0008017;GO:0008022;GO:0019901;GO:0030496;GO:0031110;GO:0035371;GO:0035372;GO:0042802;GO:0045737;GO:0045893;GO:0051010;GO:0051225;GO:0051233;GO:0051301;GO:1903033;GO:1904825
ENSGACT00000015173.1	GO:0005815;GO:0005874;GO:0005881;GO:0008017;GO:0008022;GO:0019901;GO:0030496;GO:0031110;GO:0035371;GO:0035372;GO:0042802;GO:0045737;GO:0045893;GO:0051010;GO:0051225;GO:0051233;GO:0051301;GO:1903033;GO:1904825
ENSGACT00000007878.1	GO:0004485;GO:0005524;GO:0005739;GO:0005759;GO:0006552;GO:0015936;GO:1905202
ENSGACT00000003611.1	GO:0000151;GO:0003746;GO:0005730;GO:0005829;GO:0005886
ENSGACT00000000034.1	GO:0000502;GO:0005783;GO:0005829;GO:0006511;GO:0070628;GO:1901799
ENSGACT00000006090.1	GO:0005496;GO:0005635;GO:0016021
ENSGACT00000024577.1	GO:0003723;GO:0005634;GO:0005737;GO:0048255;GO:1990817
ENSGACT00000012826.1	GO:0031224;GO:0032418;GO:0072384;GO:0098574;GO:0099078
ENSGACT00000012830.1	GO:0031224;GO:0032418;GO:0072384;GO:0098574;GO:0099078
ENSGACT00000000113.1	GO:0005758;GO:0005759;GO:0006105;GO:0006111;GO:0006979;GO:0034553
ENSGACT00000017247.1	GO:0000221;GO:0008553;GO:0015991;GO:0046961
ENSGACT00000005806.1	GO:0001508;GO:0004367;GO:0005829;GO:0005975;GO:0009331;GO:0010765;GO:0017080;GO:0042803;GO:0044325;GO:0046168;GO:0051287;GO:0090038;GO:2000649
ENSGACT00000014058.1	GO:0030097
ENSGACT00000013612.1	GO:0000226;GO:0004365;GO:0005634;GO:0005737;GO:0005829;GO:0006006;GO:0006096;GO:0008017;GO:0015630;GO:0035605;GO:0035606;GO:0050661;GO:0050821;GO:0051287;GO:0051402
ENSGACT00000024815.1	GO:0000226;GO:0004365;GO:0005634;GO:0005737;GO:0005829;GO:0006006;GO:0006096;GO:0008017;GO:0015630;GO:0035605;GO:0035606;GO:0050661;GO:0050821;GO:0051287;GO:0051402
ENSGACT00000024819.1	GO:0000226;GO:0004365;GO:0005634;GO:0005737;GO:0005829;GO:0006006;GO:0006096;GO:0008017;GO:0015630;GO:0035605;GO:0035606;GO:0050661;GO:0050821;GO:0051287;GO:0051402
ENSGACT00000002522.1	GO:0005929;GO:0048793
ENSGACT00000002526.1	GO:0005929;GO:0048793
ENSGACT00000002224.1	GO:0003729;GO:0005634;GO:0005737;GO:0005739;GO:0005829;GO:0005886;GO:0006281;GO:0006517;GO:0006914;GO:0006954;GO:0006979;GO:0007338;GO:0008233;GO:0030073;GO:0034599;GO:0036524;GO:0036529;GO:0042593;GO:0042803;GO:0043523;GO:0045121;GO:0050821;GO:0060548;GO:0070301;GO:0106044;GO:0106045;GO:0106046;GO:1903427;GO:2000277
ENSGACT00000017700.1	GO:0005634;GO:0005829;GO:0006879;GO:0009055;GO:0015035;GO:0015038;GO:0020027;GO:0045454;GO:0046872;GO:0051536;GO:0055072
ENSGACT00000022236.1	
ENSGACT00000022234.1	
ENSGACT00000000747.1	GO:0000049;GO:0005634;GO:0006400;GO:0008176;GO:0030488;GO:0036265
ENSGACT00000000748.1	GO:0000049;GO:0005634;GO:0006400;GO:0008176;GO:0030488;GO:0036265
ENSGACT00000000752.1	GO:0000049;GO:0005634;GO:0006400;GO:0008176;GO:0030488;GO:0036265
ENSGACT00000006154.1	GO:0000287;GO:0003677;GO:0003697;GO:0004518;GO:0005654;GO:0005737;GO:0006302;GO:0007368;GO:0007369;GO:0016605;GO:0030145;GO:0030512;GO:0060027;GO:0070259;GO:0070260
ENSGACT00000020559.1	GO:0000287;GO:0003677;GO:0003697;GO:0004518;GO:0005654;GO:0005737;GO:0006302;GO:0007368;GO:0007369;GO:0016605;GO:0030145;GO:0030512;GO:0060027;GO:0070259;GO:0070260
ENSGACT00000024329.1	GO:0001757;GO:0005737;GO:0005794;GO:0010669;GO:0034199;GO:0034237
ENSGACT00000024332.1	GO:0001757;GO:0005737;GO:0005794;GO:0010669;GO:0034199;GO:0034237
ENSGACT00000020275.1	GO:0000287;GO:0003875;GO:0051725
ENSGACT00000020271.1	GO:0000287;GO:0003875;GO:0051725
ENSGACT00000021083.1	GO:0005847;GO:0006378;GO:0098789
ENSGACT00000003672.1	
ENSGACT00000010866.1	GO:0002376;GO:0005576;GO:0005764;GO:0047134
ENSGACT00000010862.1	GO:0002376;GO:0005576;GO:0005764;GO:0047134
ENSGACT00000020507.1	GO:0002376;GO:0005576;GO:0005764;GO:0047134
ENSGACT00000017651.1	GO:0032991;GO:0034451;GO:0060271
ENSGACT00000017563.1	GO:0016567
ENSGACT00000024492.1	GO:0000176;GO:0000177;GO:0000467;GO:0016075;GO:0017091;GO:0034427;GO:0034473;GO:0034475;GO:0034476;GO:0043928;GO:0071028;GO:0071035;GO:0071038;GO:0071042
ENSGACT00000024490.1	GO:0000176;GO:0000177;GO:0000467;GO:0016075;GO:0017091;GO:0034427;GO:0034473;GO:0034475;GO:0034476;GO:0043928;GO:0071028;GO:0071035;GO:0071038;GO:0071042
ENSGACT00000024486.2	GO:0000176;GO:0000177;GO:0000467;GO:0016075;GO:0017091;GO:0034427;GO:0034473;GO:0034475;GO:0034476;GO:0043928;GO:0071028;GO:0071035;GO:0071038;GO:0071042
ENSGACT00000026668.1	GO:0000122;GO:0000977;GO:0001655;GO:0001822;GO:0005634;GO:0033339;GO:0035775;GO:0035776;GO:0035777;GO:0035778;GO:0035779;GO:0045892;GO:0045944;GO:0046872;GO:0048382;GO:0048389;GO:0048793;GO:0072112;GO:1900107;GO:1903224
ENSGACT00000004965.1	GO:0005783;GO:0006672;GO:0016021;GO:0035339;GO:0090156;GO:1900060
ENSGACT00000021907.1	GO:0005741;GO:0005887;GO:0008053;GO:0042803;GO:0046982
ENSGACT00000019485.1	GO:0003723;GO:0006397;GO:0006915;GO:0007275;GO:0008380;GO:0016607;GO:0051028
ENSGACT00000019487.1	GO:0003723;GO:0006397;GO:0006915;GO:0007275;GO:0008380;GO:0016607;GO:0051028
ENSGACT00000015054.1	GO:0005634;GO:0005654;GO:0016569;GO:0035065;GO:1902275
ENSGACT00000006625.1	GO:0005634;GO:0005739;GO:0005840;GO:0071850
ENSGACT00000003651.1	GO:0002446;GO:0005783;GO:0005789;GO:0007029;GO:0015031;GO:0016021;GO:0016192;GO:0030223;GO:0038158;GO:0050832;GO:1990266
ENSGACT00000009161.1	GO:0005509;GO:0005634;GO:0005829;GO:0007420;GO:0030425;GO:0043005;GO:0045202;GO:0051480;GO:0098793;GO:0099509;GO:1900271
ENSGACT00000012733.1	GO:0005509;GO:0005634;GO:0005829;GO:0007420;GO:0030425;GO:0043005;GO:0045202;GO:0051480;GO:0098793;GO:0099509;GO:1900271
ENSGACT00000003518.1	GO:0005744;GO:0016021;GO:0030150
ENSGACT00000017860.1	GO:0005200;GO:0005856;GO:0005865;GO:0006936;GO:0007155;GO:0008307;GO:0030017;GO:0030018;GO:0030240;GO:0030241;GO:0031430;GO:0032982;GO:0045214;GO:0048739;GO:0051015;GO:0051371;GO:0055003;GO:0055008;GO:0071688
ENSGACT00000017855.1	GO:0005200;GO:0005856;GO:0005865;GO:0006936;GO:0007155;GO:0008307;GO:0030017;GO:0030018;GO:0030240;GO:0030241;GO:0031430;GO:0032982;GO:0045214;GO:0048739;GO:0051015;GO:0051371;GO:0055003;GO:0055008;GO:0071688
ENSGACT00000005664.1	GO:0005654
ENSGACT00000025938.1	GO:0004111;GO:0005524;GO:0005615;GO:0009408
ENSGACT00000003534.1	GO:0000070;GO:0000775;GO:0005634;GO:0005737;GO:0007507;GO:0032133;GO:0051233;GO:0051301
ENSGACT00000027221.1	GO:0005886;GO:0005887;GO:0007189;GO:0007190;GO:0008528;GO:0009755
ENSGACT00000003988.1	GO:0004842;GO:0005737;GO:0005829;GO:0031965;GO:0046872;GO:0051603
ENSGACT00000004573.1	GO:0004842;GO:0005737;GO:0005829;GO:0016579;GO:0031965;GO:0046872;GO:0051603
ENSGACT00000022881.1	GO:0005212
ENSGACT00000022075.1	GO:0005212
ENSGACT00000025014.1	GO:0000139;GO:0004622;GO:0005789;GO:0016021;GO:0016042;GO:0048471
ENSGACT00000004598.1	GO:0000139;GO:0004622;GO:0005789;GO:0016021;GO:0016042;GO:0048471
ENSGACT00000004601.1	GO:0000139;GO:0004622;GO:0005789;GO:0016021;GO:0016042;GO:0048471
ENSGACT00000005449.1	GO:0000139;GO:0004622;GO:0005789;GO:0016021;GO:0016042;GO:0048471
ENSGACT00000019025.1	GO:0005227;GO:0005229;GO:0005247;GO:0005254;GO:0005737;GO:0005886;GO:0006812;GO:0006821;GO:0007200;GO:0007275;GO:0015111;GO:0015705;GO:0016324;GO:0034220;GO:0034605;GO:0034707;GO:0035774;GO:0046983;GO:0050965;GO:0070062;GO:1902476
ENSGACT00000017431.1	GO:0005227;GO:0005229;GO:0005247;GO:0005254;GO:0005737;GO:0005886;GO:0006812;GO:0006821;GO:0007200;GO:0007275;GO:0015111;GO:0015705;GO:0016324;GO:0034220;GO:0034605;GO:0034707;GO:0035774;GO:0046983;GO:0050965;GO:0070062;GO:1902476
ENSGACT00000003133.1	GO:0005227;GO:0005229;GO:0005247;GO:0005254;GO:0005737;GO:0005886;GO:0006812;GO:0006821;GO:0007200;GO:0007275;GO:0015111;GO:0015705;GO:0016324;GO:0034220;GO:0034605;GO:0034707;GO:0035774;GO:0046983;GO:0050965;GO:0070062;GO:1902476
ENSGACT00000017435.1	GO:0005227;GO:0005229;GO:0005247;GO:0005254;GO:0005737;GO:0005886;GO:0006812;GO:0006821;GO:0007200;GO:0007275;GO:0015111;GO:0015705;GO:0016324;GO:0034220;GO:0034605;GO:0034707;GO:0035774;GO:0046983;GO:0050965;GO:0070062;GO:1902476
ENSGACT00000003130.1	GO:0005227;GO:0005229;GO:0005247;GO:0005254;GO:0005737;GO:0005886;GO:0006812;GO:0006821;GO:0007200;GO:0007275;GO:0015111;GO:0015705;GO:0016324;GO:0034220;GO:0034605;GO:0034707;GO:0035774;GO:0046983;GO:0050965;GO:0070062;GO:1902476
ENSGACT00000015120.1	
ENSGACT00000004269.1	GO:0005783;GO:0005794;GO:0006612;GO:0016021;GO:0018230;GO:0018345;GO:0019706;GO:0072659
ENSGACT00000000297.1	GO:0007389;GO:0008375;GO:0008593;GO:0030173;GO:0033829;GO:0036066;GO:0046872
ENSGACT00000025431.1	GO:0005216;GO:0005887;GO:0008381
ENSGACT00000025429.1	GO:0005216;GO:0005887;GO:0008381
ENSGACT00000016540.1	GO:0005216;GO:0005887;GO:0008381
ENSGACT00000016546.1	GO:0005216;GO:0005887;GO:0008381
ENSGACT00000010410.1	GO:0016021;GO:0030054;GO:0030672;GO:0043005;GO:0048168
ENSGACT00000010416.1	GO:0016021;GO:0030054;GO:0030672;GO:0043005;GO:0048168
ENSGACT00000012479.1	GO:0001837;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005739;GO:0005886;GO:0005977;GO:0006468;GO:0007399;GO:0007623;GO:0016020;GO:0016055;GO:0016301;GO:0018105;GO:0032092;GO:0032886;GO:0036016;GO:0050321;GO:0070885;GO:0097192;GO:1901030
ENSGACT00000015079.1	GO:0005576
ENSGACT00000010540.1	GO:0000045;GO:0000422;GO:0005654;GO:0005776;GO:0005829;GO:0006497;GO:0009267;GO:0019898;GO:0032266;GO:0032991;GO:0034045;GO:0034497;GO:0061739;GO:0080025;GO:0098792
ENSGACT00000025019.1	GO:0003677;GO:0005634;GO:0046872
ENSGACT00000026004.1	GO:0005737;GO:0030246
ENSGACT00000000213.1	GO:0005737;GO:0030246
ENSGACT00000015881.1	GO:0003677;GO:0003723;GO:0005730;GO:0005737;GO:0006364
ENSGACT00000005013.1	GO:0005777;GO:0016627;GO:0050660
ENSGACT00000005006.1	GO:0005777;GO:0016627;GO:0050660
ENSGACT00000026650.1	
ENSGACT00000011139.1	GO:0000151;GO:0000209;GO:0001664;GO:0004842;GO:0005654;GO:0005783;GO:0005829;GO:0006281;GO:0006511;GO:0006515;GO:0019900;GO:0030018;GO:0030433;GO:0030512;GO:0030544;GO:0030579;GO:0030911;GO:0030968;GO:0031625;GO:0031647;GO:0031943;GO:0032091;GO:0032436;GO:0034450;GO:0042405;GO:0042803;GO:0043161;GO:0046332;GO:0051087;GO:0051443;GO:0051787;GO:0051865;GO:0051879;GO:0070534;GO:0071218;GO:0090035;GO:0101031
ENSGACT00000006283.1	GO:0003714;GO:0005813;GO:0006397;GO:0008380;GO:0016607;GO:0019901;GO:0032991;GO:0044877;GO:0045892
ENSGACT00000006278.2	GO:0003714;GO:0005813;GO:0006397;GO:0008380;GO:0016607;GO:0019901;GO:0032991;GO:0044877;GO:0045892
ENSGACT00000006313.1	
ENSGACT00000006307.1	
ENSGACT00000011245.1	
ENSGACT00000006287.1	
ENSGACT00000006322.1	
ENSGACT00000020331.1	GO:0005737;GO:0005815
ENSGACT00000002844.1	GO:0003723;GO:0008033;GO:0008251;GO:0046872
ENSGACT00000024452.1	GO:0000801;GO:0005634;GO:0005739;GO:0007129;GO:0007283;GO:0010705;GO:0048477;GO:1902108
ENSGACT00000026700.1	GO:0000801;GO:0005634;GO:0005739;GO:0007129;GO:0007283;GO:0010705;GO:0048477;GO:1902108
ENSGACT00000024450.1	GO:0000801;GO:0005634;GO:0005739;GO:0007129;GO:0007283;GO:0010705;GO:0048477;GO:1902108
ENSGACT00000009606.1	GO:0000139;GO:0005783;GO:0005794;GO:0005829;GO:0006888;GO:0006891;GO:0030008;GO:0033106
ENSGACT00000009616.1	GO:0000139;GO:0005783;GO:0005794;GO:0005829;GO:0006888;GO:0006891;GO:0030008;GO:0033106
ENSGACT00000008714.1	GO:0000209;GO:0005623;GO:0043161;GO:0045454;GO:0061630
ENSGACT00000019390.1	GO:0003735;GO:0005739;GO:0005762;GO:0006412
ENSGACT00000002576.1	GO:0004930;GO:0005887;GO:0007596;GO:0015057;GO:0035025;GO:0045028;GO:0051482
ENSGACT00000002581.1	GO:0004930;GO:0005887;GO:0007596;GO:0015057;GO:0035025;GO:0045028;GO:0051482
ENSGACT00000011134.1	GO:0001734;GO:0003723;GO:0005634;GO:0006402;GO:0006556;GO:0010608;GO:0030629;GO:0035613;GO:0048024;GO:0052907;GO:0061157;GO:0070475;GO:0080009;GO:0120048;GO:0120049
ENSGACT00000016848.1	GO:0000922;GO:0005814;GO:0030054;GO:0043297;GO:0060271;GO:0090162;GO:0097539
ENSGACT00000009110.1	GO:0005634;GO:0005737;GO:0005886;GO:0005942;GO:0005944;GO:0007186;GO:0014065;GO:0043406;GO:0046935
ENSGACT00000025654.1	GO:0005634;GO:0005737;GO:0005886;GO:0005942;GO:0005944;GO:0007186;GO:0014065;GO:0043406;GO:0046935
ENSGACT00000009115.1	GO:0005634;GO:0005737;GO:0005886;GO:0005942;GO:0005944;GO:0007186;GO:0014065;GO:0043406;GO:0046935
ENSGACT00000010798.1	GO:0005737
ENSGACT00000010797.1	GO:0005737
ENSGACT00000002246.1	GO:0000166;GO:0000287;GO:0005737;GO:0005783;GO:0008253;GO:0009117;GO:0016740;GO:0051607
ENSGACT00000019017.1	GO:0005634
ENSGACT00000000839.1	GO:0001525;GO:0005887;GO:0007166;GO:0010842;GO:0016055;GO:0045765
ENSGACT00000027342.1	GO:0000398;GO:0005684;GO:0070274
ENSGACT00000006909.2	GO:0004842;GO:0005737;GO:0007219;GO:0008270;GO:0016567
ENSGACT00000014012.1	GO:0000139;GO:0005198;GO:0005654;GO:0006888;GO:0006890;GO:0006891;GO:0015031;GO:0030126
ENSGACT00000014024.1	GO:0000139;GO:0005198;GO:0005654;GO:0006888;GO:0006890;GO:0006891;GO:0015031;GO:0030126
ENSGACT00000023015.1	GO:0003677;GO:0003725;GO:0003727;GO:0005634;GO:0005737;GO:0007275;GO:0007283;GO:0030154
ENSGACT00000023017.1	GO:0003677;GO:0003725;GO:0003727;GO:0005634;GO:0005737;GO:0007275;GO:0007283;GO:0030154
ENSGACT00000010194.1	GO:0005737;GO:0005874;GO:0006457;GO:0007049;GO:0032502;GO:0051082;GO:0051301
ENSGACT00000010201.1	GO:0005737;GO:0005874;GO:0006457;GO:0007049;GO:0032502;GO:0051082;GO:0051301
ENSGACT00000015741.1	GO:0000738;GO:0001147;GO:0004534;GO:0005730;GO:0006353;GO:0006397;GO:0007283;GO:0008409;GO:0016235;GO:0046872
ENSGACT00000015744.1	GO:0000738;GO:0001147;GO:0004534;GO:0005730;GO:0006353;GO:0006397;GO:0007283;GO:0008409;GO:0016235;GO:0046872
ENSGACT00000010097.1	GO:0003677;GO:0003723;GO:0005654;GO:0005681;GO:0005737;GO:0006357;GO:0006397;GO:0008380
ENSGACT00000010101.1	GO:0003677;GO:0003723;GO:0005654;GO:0005681;GO:0005737;GO:0006357;GO:0006397;GO:0008380
ENSGACT00000010115.1	GO:0003677;GO:0003723;GO:0005654;GO:0005681;GO:0005737;GO:0006357;GO:0006397;GO:0008380
ENSGACT00000002729.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000004774.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000024480.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000024471.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000014356.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000002719.1	GO:0000139;GO:0005741;GO:0006915;GO:0008289
ENSGACT00000005279.1	GO:0005743;GO:0015031;GO:0046872
ENSGACT00000009529.1	GO:0003924;GO:0005525;GO:0005768;GO:0005789;GO:0005794;GO:0005802;GO:0005886;GO:0005929;GO:0006886;GO:0006893;GO:0006904;GO:0007409;GO:0008021;GO:0009306;GO:0016192;GO:0016197;GO:0017157;GO:0019003;GO:0030670;GO:0030859;GO:0032482;GO:0032593;GO:0032869;GO:0043001;GO:0045200;GO:0048471;GO:0055037;GO:0055038;GO:0071782;GO:0071786;GO:0072659;GO:0097051;GO:1903361
